"","objectid","dc_dist","psa","dispatch_date_time","dispatch_date","dispatch_time","hour","dc_key","location_block","ucr_general","text_general_code","point_x","point_y","lat","lng","year","GunViolence"
"3699",852832,"09","3",2011-12-08 02:06:00,2011-12-07,21:06:00,21,201109057416,"2300 BLOCK ASPEN ST",300,"Robbery Firearm",-75.1761158,39.96862902,39.96862902,-75.17611579,"2011","Y"
"3700",853013,"35","1",2011-06-17 21:31:00,2011-06-17,17:31:00,17,201135044480,"6500 BLOCK N PARK AVE",300,"Robbery Firearm",-75.14071832,40.05194989,40.05194989,-75.14071832,"2011","Y"
"3701",853210,"14","3",2011-12-24 19:23:00,2011-12-24,14:23:00,14,201114093799,"5900 BLOCK WAYNE AV",400,"Aggravated Assault Firearm",-75.18208721,40.03360266,40.03360266,-75.18208721,"2011","Y"
"3702",853224,"39","3",2011-08-05 22:34:00,2011-08-05,18:34:00,18,201139045575,"2600 BLOCK W SILVER ST",400,"Aggravated Assault Firearm",-75.17377084,39.99727036,39.99727036,-75.17377084,"2011","Y"
"3703",853229,"12","3",2011-05-24 02:28:00,2011-05-23,22:28:00,22,201112041068,"S 65TH ST  /  DOREL ST",400,"Aggravated Assault Firearm",-75.22663967,39.9190949,39.9190949,-75.22663967,"2011","Y"
"3704",853644,"22","2",2011-06-27,2011-06-26,20:00:00,20,201122054925,"2500 BLOCK N 33RD ST",400,"Aggravated Assault Firearm",-75.1853667,39.99628978,39.99628977,-75.1853667,"2011","Y"
"3705",854088,"14","2",2011-11-29 01:15:00,2011-11-28,20:15:00,20,201114087617,"700 BLOCK E PRICE ST",300,"Robbery Firearm",-75.16604006,40.04622724,40.04622724,-75.16604006,"2011","Y"
"3706",854092,"26","1",2011-08-16 17:21:00,2011-08-16,13:21:00,13,201126045020,"2300 BLOCK N FAIRHILL ST",400,"Aggravated Assault Firearm",-75.1428434,39.98620017,39.98620017,-75.1428434,"2011","Y"
"3707",854107,"25","1",2011-09-09 03:45:00,2011-09-08,23:45:00,23,201125078836,"1000 BLOCK W ERIE AVE",300,"Robbery Firearm",-75.14431813,40.00836278,40.00836278,-75.14431813,"2011","Y"
"3708",854541,"15","2",2011-04-01 22:50:00,2011-04-01,18:50:00,18,201115031613,"5400 BLOCK OXFORD AVE",300,"Robbery Firearm",-75.08504282,40.03031734,40.03031734,-75.08504282,"2011","Y"
"3709",856287,"39","1",2011-03-08 15:31:00,2011-03-08,10:31:00,10,201139012630,"5000 BLOCK TACOMA ST",400,"Aggravated Assault Firearm",-75.16953729,40.02583097,40.02583097,-75.16953729,"2011","Y"
"3710",856291,"03","3",2011-01-17 22:44:00,2011-01-17,17:44:00,17,201103003966,"700 BLOCK JACKSON ST",400,"Aggravated Assault Firearm",-75.16000001,39.92186532,39.92186532,-75.16000001,"2011","Y"
"3711",856301,"15","3",2011-12-02 03:22:00,2011-12-01,22:22:00,22,201115118666,"3300 BLOCK ENGLEWOOD ST",300,"Robbery Firearm",-75.04638546,40.0389797,40.0389797,-75.04638546,"2011","Y"
"3712",856305,"14","1",2011-05-08 19:09:00,2011-05-08,15:09:00,15,201114032529,"900 BLOCK SLOCUM ST",300,"Robbery Firearm",-75.17444618,40.06472292,40.06472292,-75.17444618,"2011","Y"
"3713",856312,"02","1",2011-08-30 23:13:00,2011-08-30,19:13:00,19,201102057249,"1400 BLOCK STEVENS ST",400,"Aggravated Assault Firearm",-75.08025098,40.03651869,40.03651868,-75.08025098,"2011","Y"
"3714",852010,"15","1",2011-04-29 16:53:00,2011-04-29,12:53:00,12,201115041795,"4300 BLOCK N PENN ST",400,"Aggravated Assault Firearm",-75.08923833,40.01349893,40.01349893,-75.08923833,"2011","Y"
"3715",852408,"07","1",2011-02-14 07:49:00,2011-02-14,02:49:00,2,201107005452,"8000 BLOCK BUSTLETON AVE",400,"Aggravated Assault Firearm",-75.05186096,40.06130465,40.06130465,-75.05186096,"2011","Y"
"3716",852413,"14","1",2011-08-30 20:13:00,2011-08-30,16:13:00,16,201114064477,"1700 BLOCK E TULPEHOCKEN ST",400,"Aggravated Assault Firearm",-75.15862329,40.0632908,40.0632908,-75.15862329,"2011","Y"
"3717",852429,"35","1",2011-01-07 23:22:00,2011-01-07,18:22:00,18,201135001711,"5800 BLOCK HOPE ST",300,"Robbery Firearm",-75.12131621,40.04001261,40.04001261,-75.12131621,"2011","Y"
"3718",853044,"25","2",2011-07-01 05:29:00,2011-07-01,01:29:00,1,201125058136,"5000 BLOCK C ST",300,"Robbery Firearm",-75.11714268,40.02625539,40.02625539,-75.11714268,"2011","Y"
"3719",853691,"06","1",2011-07-30 05:20:00,2011-07-30,01:20:00,1,201106038966,"800 BLOCK N LAWRENCE ST",300,"Robbery Firearm",-75.14535583,39.96398645,39.96398645,-75.14535583,"2011","Y"
"3720",854134,"15","2",2011-12-27 23:29:00,2011-12-27,18:29:00,18,201115126659,"1100 BLOCK SANGER ST",300,"Robbery Firearm",-75.08362936,40.02951792,40.02951792,-75.08362936,"2011","Y"
"3721",856319,"03","3",2011-05-23 22:41:00,2011-05-23,18:41:00,18,201103034486,"2000 BLOCK S BROAD ST",300,"Robbery Firearm",-75.16962994,39.92438132,39.92438132,-75.16962994,"2011","Y"
"3722",851612,"15","3",2011-07-10 04:21:00,2011-07-10,00:21:00,0,201115069301,"4300 BLOCK OAKMONT ST",300,"Robbery Firearm",-75.03302628,40.03576423,40.03576422,-75.03302628,"2011","Y"
"3723",850914,"14","1",2011-10-16 03:59:00,2011-10-15,23:59:00,23,201114077032,"7600 BLOCK OGONTZ AVE",300,"Robbery Firearm",-75.15739814,40.07077479,40.07077479,-75.15739814,"2011","Y"
"3724",851002,"15","2",2011-06-21 23:41:00,2011-06-21,19:41:00,19,201115062413,"2000 BLOCK SCATTERGOOD ST",400,"Aggravated Assault Firearm",-75.06972908,40.01334149,40.01334149,-75.06972908,"2011","Y"
"3725",850588,"17","2",2011-09-26 01:00:00,2011-09-25,21:00:00,21,201117046715,"2900 BLOCK NEW HOPE ST",400,"Aggravated Assault Firearm",-75.19338253,39.93108988,39.93108988,-75.19338253,"2011","Y"
"3726",851025,"35","3",2011-11-20 08:02:00,2011-11-20,03:02:00,3,201135085716,"N 17TH ST  /  MEDARY AVE",300,"Robbery Firearm",-75.14733916,40.04966607,40.04966607,-75.14733916,"2011","Y"
"3727",851036,"12","3",2011-08-29 23:58:00,2011-08-29,19:58:00,19,201112070152,"S 67TH ST  /  GUYER AVE",300,"Robbery Firearm",-75.22962498,39.91765273,39.91765273,-75.22962498,"2011","Y"
"3728",851046,"26","2",2011-06-18 21:55:00,2011-06-18,17:55:00,17,201126033865,"N 07TH ST  /  CECIL B MOORE AV",400,"Aggravated Assault Firearm",-75.14687592,39.97726954,39.97726954,-75.14687592,"2011","Y"
"3729",851047,"26","2",2011-06-18 23:25:00,2011-06-18,19:25:00,19,201126033877,"N 07TH ST  /  CECIL B MOORE AVE",400,"Aggravated Assault Firearm",-75.14687592,39.97726954,39.97726954,-75.14687592,"2011","Y"
"3730",850669,"35","2",2011-12-22 00:53:00,2011-12-21,19:53:00,19,201135093154,"D ST  /  E ASHDALE ST",300,"Robbery Firearm",-75.11514078,40.029067,40.029067,-75.11514077,"2011","Y"
"3731",850675,"14","2",2011-07-10 04:32:00,2011-07-10,00:32:00,0,201114050623,"GERMANTOWN AV  /  W COULTER ST",300,"Robbery Firearm",-75.17061286,40.03314075,40.03314075,-75.17061286,"2011","Y"
"3732",850692,"15","1",2011-12-27 03:19:00,2011-12-26,22:19:00,22,201115126441,"5000 BLOCK F ST",300,"Robbery Firearm",-75.109898,40.02633079,40.02633079,-75.109898,"2011","Y"
"3733",850716,"25","1",2011-08-29 06:57:00,2011-08-29,02:57:00,2,201125075652,"4000 BLOCK N 12TH ST",300,"Robbery Firearm",-75.14616929,40.01473431,40.01473431,-75.14616929,"2011","Y"
"3734",850720,"16","1",2011-09-14 18:38:00,2011-09-14,14:38:00,14,201116040363,"600 BLOCK N SHEDWICK ST",400,"Aggravated Assault Firearm",-75.19275009,39.96626609,39.96626609,-75.19275009,"2011","Y"
"3735",850721,"16","1",2011-09-14 20:42:00,2011-09-14,16:42:00,16,201116040370,"600 BLOCK N SHEDWICK ST",400,"Aggravated Assault Firearm",-75.19275009,39.96626609,39.96626609,-75.19275009,"2011","Y"
"3736",851147,"02","1",2011-08-20 14:50:00,2011-08-20,10:50:00,10,201102054912,"6100 BLOCK OXFORD AVE",300,"Robbery Firearm",-75.08871091,40.03795978,40.03795978,-75.08871091,"2011","Y"
"3737",851160,"39","1",2011-08-30 22:49:00,2011-08-30,18:49:00,18,201139050881,"3200 BLOCK N BAILEY ST",400,"Aggravated Assault Firearm",-75.17288912,40.00418526,40.00418526,-75.17288912,"2011","Y"
"3738",851166,"15","1",2011-12-26 16:03:00,2011-12-26,11:03:00,11,201115126305,"1500 BLOCK WAKELING ST",400,"Aggravated Assault Firearm",-75.08131182,40.02076982,40.02076982,-75.08131182,"2011","Y"
"3739",850757,"12","3",2011-06-30 00:08:00,2011-06-29,20:08:00,20,201112052702,"2700 BLOCK S 63RD ST",400,"Aggravated Assault Firearm",-75.22492873,39.92170121,39.9217012,-75.22492873,"2011","Y"
"3740",850771,"01","1",2011-10-18 18:58:00,2011-10-18,14:58:00,14,201101047648,"2500 BLOCK S BROAD ST",400,"Aggravated Assault Firearm",-75.17085679,39.91941951,39.91941951,-75.17085679,"2011","Y"
"3741",850779,"02","2",2011-09-10 03:35:00,2011-09-09,23:35:00,23,201102059634,"5700 BLOCK RISING SUN AVE",300,"Robbery Firearm",-75.10585085,40.04191208,40.04191208,-75.10585085,"2011","Y"
"3742",851229,"26","2",2011-06-18 23:26:00,2011-06-18,19:26:00,19,201126033882,"N 07TH ST  /  CECIL B MOORE AVE",400,"Aggravated Assault Firearm",-75.14687592,39.97726954,39.97726954,-75.14687592,"2011","Y"
"3743",849479,"17","2",2011-03-19 17:46:00,2011-03-19,13:46:00,13,201117012647,"2500 BLOCK TASKER ST",300,"Robbery Firearm",-75.18719237,39.93291021,39.93291021,-75.18719237,"2011","Y"
"3744",850832,"16","2",2011-08-24 16:26:00,2011-08-24,12:26:00,12,201116037212,"900 BLOCK N 48TH ST",300,"Robbery Firearm",-75.21717381,39.97036046,39.97036046,-75.21717381,"2011","Y"
"3745",850880,"35","2",2011-08-23 01:26:00,2011-08-22,21:26:00,21,201135062438,"4800 BLOCK N FRANKLIN ST",400,"Aggravated Assault Firearm",-75.13709788,40.02634531,40.02634531,-75.13709788,"2011","Y"
"3746",850887,"16","2",2011-07-29 05:19:00,2011-07-29,01:19:00,1,201116033513,"4700 BLOCK PARRISH ST",400,"Aggravated Assault Firearm",-75.21557123,39.96756169,39.96756169,-75.21557123,"2011","Y"
"3747",850889,"18","2",2011-06-13 04:47:00,2011-06-13,00:47:00,0,201118035375,"S 50TH ST  /  WALTON AV",300,"Robbery Firearm",-75.2230774,39.94922098,39.94922098,-75.2230774,"2011","Y"
"3748",850910,"35","3",2011-09-23 05:05:00,2011-09-23,01:05:00,1,201135070671,"6200 BLOCK E WISTER ST",400,"Aggravated Assault Firearm",-75.15792038,40.04967814,40.04967814,-75.15792038,"2011","Y"
"3749",851327,"15","2",2011-12-28 07:21:00,2011-12-28,02:21:00,2,201115126798,"2100 BLOCK SIMON ST",300,"Robbery Firearm",-75.06657683,40.01403379,40.01403379,-75.06657683,"2011","Y"
"3750",861015,"12","4",2011-02-05 05:42:00,2011-02-05,00:42:00,0,201112009194,"S 56TH ST  /  ELLIOTT ST",300,"Robbery Firearm",-75.23322536,39.94414601,39.944146,-75.23322536,"2011","Y"
"3751",858819,"39","1",2011-09-15 19:27:00,2011-09-15,15:27:00,15,201139054424,"300 BLOCK EARLHAM TER",400,"Aggravated Assault Firearm",-75.1764709,40.02807975,40.02807975,-75.1764709,"2011","Y"
"3752",859244,"12","3",2011-05-19 02:48:00,2011-05-18,22:48:00,22,201112039501,"6700 BLOCK GUYER AVE",300,"Robbery Firearm",-75.23114335,39.9165869,39.9165869,-75.23114335,"2011","Y"
"3753",859246,"02","2",2011-05-18 01:40:00,2011-05-17,21:40:00,21,201102031889,"600 BLOCK MAYFAIR ST",300,"Robbery Firearm",-75.1075769,40.03244813,40.03244813,-75.1075769,"2011","Y"
"3754",861033,"22","1",2011-12-05 18:07:00,2011-12-05,13:07:00,13,201122102537,"1800 BLOCK N BOUVIER ST",300,"Robbery Firearm",-75.1628251,39.982435,39.982435,-75.1628251,"2011","Y"
"3755",858850,"35","3",2011-08-22 09:16:00,2011-08-22,05:16:00,5,201135062278,"5300 BLOCK N SYDENHAM ST",300,"Robbery Firearm",-75.14818143,40.03560733,40.03560733,-75.14818143,"2011","Y"
"3756",859265,"25","2",2011-05-10 09:13:00,2011-05-10,05:13:00,5,201125041267,"4800 BLOCK WHITAKER AVE",300,"Robbery Firearm",-75.11271156,40.02170343,40.02170342,-75.11271156,"2011","Y"
"3757",861060,"12","1",2011-11-01 23:23:00,2011-11-01,19:23:00,19,201112087158,"2500 BLOCK S 75TH ST",400,"Aggravated Assault Firearm",-75.24473729,39.91046079,39.91046079,-75.24473729,"2011","Y"
"3758",858868,"35","3",2011-06-18 06:43:00,2011-06-18,02:43:00,2,201135044644,"2100 BLOCK W OLNEY AVE",400,"Aggravated Assault Firearm",-75.15795336,40.04126797,40.04126797,-75.15795336,"2011","Y"
"3759",858890,"26","3",2011-08-31 23:11:00,2011-08-31,19:11:00,19,201126047876,"1800 BLOCK FRANKFORD AVE",400,"Aggravated Assault Firearm",-75.13045121,39.97859823,39.97859823,-75.13045121,"2011","Y"
"3760",858898,"14","1",2011-09-17 10:12:00,2011-09-17,06:12:00,6,201114069256,"900 BLOCK E HAINES ST",300,"Robbery Firearm",-75.16605652,40.04884264,40.04884264,-75.16605651,"2011","Y"
"3761",858905,"19","1",2011-12-18 23:05:00,2011-12-18,18:05:00,18,201119110778,"7700 BLOCK WOODBINE AVE",400,"Aggravated Assault Firearm",-75.26978816,39.97361573,39.97361573,-75.26978816,"2011","Y"
"3762",859321,"15","2",2011-01-30 00:33:00,2011-01-29,19:33:00,19,201115009217,"6400 BLOCK TULIP ST",300,"Robbery Firearm",-75.04824242,40.02043195,40.02043195,-75.04824242,"2011","Y"
"3763",859337,"35","2",2011-03-22 02:55:00,2011-03-21,22:55:00,22,201135020415,"5200 BLOCK ARBOR ST",400,"Aggravated Assault Firearm",-75.11721296,40.03032207,40.03032207,-75.11721296,"2011","Y"
"3764",859338,"35","2",2011-03-22 06:32:00,2011-03-22,02:32:00,2,201135020431,"5200 BLOCK ARBOR ST",400,"Aggravated Assault Firearm",-75.11721296,40.03032207,40.03032207,-75.11721296,"2011","Y"
"3765",858910,"22","4",2011-09-06 02:47:00,2011-09-05,22:47:00,22,201122075849,"1300 BLOCK N MYRTLEWOOD ST",300,"Robbery Firearm",-75.18388492,39.97772574,39.97772574,-75.18388492,"2011","Y"
"3766",858912,"39","3",2011-12-11 00:26:00,2011-12-10,19:26:00,19,201139072094,"2800 BLOCK N TANEY ST",400,"Aggravated Assault Firearm",-75.17431531,39.99966246,39.99966246,-75.17431531,"2011","Y"
"3767",858913,"39","3",2011-12-11 02:07:00,2011-12-10,21:07:00,21,201139072118,"2800 BLOCK N TANEY ST",400,"Aggravated Assault Firearm",-75.17431531,39.99966246,39.99966246,-75.17431531,"2011","Y"
"3768",859360,"15","2",2011-05-01 20:02:00,2011-05-01,16:02:00,16,201115042714,"4300 BLOCK UNRUH AVE",400,"Aggravated Assault Firearm",-75.0501817,40.02838509,40.02838509,-75.0501817,"2011","Y"
"3769",858949,"35","2",2011-11-22 20:42:00,2011-11-22,15:42:00,15,201135086276,"5500 BLOCK N LAWRENCE ST",300,"Robbery Firearm",-75.12952264,40.03631929,40.03631929,-75.12952264,"2011","Y"
"3770",858530,"06","2",2011-12-01 06:28:00,2011-12-01,01:28:00,1,201106061261,"100 BLOCK N 10TH ST",300,"Robbery Firearm",-75.15616401,39.95414531,39.95414531,-75.15616401,"2011","Y"
"3771",858969,"14","3",2011-09-25 22:13:00,2011-09-25,18:13:00,18,201114071527,"0 BLOCK W SHARPNACK ST",400,"Aggravated Assault Firearm",-75.1852741,40.04789784,40.04789784,-75.1852741,"2011","Y"
"3772",859414,"03","3",2011-05-08 05:43:00,2011-05-08,01:43:00,1,201103030375,"700 BLOCK W MOYAMENSING AVE",400,"Aggravated Assault Firearm",-75.15942679,39.92053339,39.92053339,-75.15942679,"2011","Y"
"3773",859019,"35","2",2011-09-10 18:19:00,2011-09-10,14:19:00,14,201135067302,"4900 BLOCK N WARNOCK ST",400,"Aggravated Assault Firearm",-75.14109035,40.02686019,40.02686019,-75.14109035,"2011","Y"
"3774",859027,"24","2",2011-09-22 07:05:00,2011-09-22,03:05:00,3,201124074890,"2200 BLOCK E ALLEGHENY AVE",300,"Robbery Firearm",-75.10773187,39.99008897,39.99008897,-75.10773187,"2011","Y"
"3775",858613,"25","2",2011-05-18 23:23:00,2011-05-18,19:23:00,19,201125044132,"100 BLOCK E LURAY ST",400,"Aggravated Assault Firearm",-75.12452421,40.02073496,40.02073496,-75.12452421,"2011","Y"
"3776",858614,"25","2",2011-05-18 23:23:00,2011-05-18,19:23:00,19,201125044134,"100 BLOCK E LURAY ST",400,"Aggravated Assault Firearm",-75.12452421,40.02073496,40.02073496,-75.12452421,"2011","Y"
"3777",859047,"17","2",2011-06-05 09:45:00,2011-06-05,05:45:00,5,201117026845,"1800 BLOCK S 31ST ST",400,"Aggravated Assault Firearm",-75.1967539,39.93038369,39.93038369,-75.1967539,"2011","Y"
"3778",859486,"07","1",2011-03-06 04:00:00,2011-03-05,23:00:00,23,201107008429,"1800 BLOCK FULLER ST",300,"Robbery Firearm",-75.0571368,40.0633739,40.06337389,-75.0571368,"2011","Y"
"3779",860858,"35","1",2011-09-10 20:11:00,2011-09-10,16:11:00,16,201135067311,"5900 BLOCK N WATER ST",300,"Robbery Firearm",-75.11955849,40.03978834,40.03978834,-75.11955849,"2011","Y"
"3780",858644,"09","3",2011-08-31 04:29:00,2011-08-31,00:29:00,0,201109041517,"1500 BLOCK GREEN ST",300,"Robbery Firearm",-75.16437654,39.96420705,39.96420705,-75.16437653,"2011","Y"
"3781",859078,"18","3",2011-12-26 02:40:00,2011-12-25,21:40:00,21,201118075578,"900 BLOCK S 48TH ST",300,"Robbery Firearm",-75.21717698,39.9466722,39.9466722,-75.21717698,"2011","Y"
"3782",859519,"22","2",2011-01-13 03:09:00,2011-01-12,22:09:00,22,201122003205,"2100 BLOCK JUDSON ST",300,"Robbery Firearm",-75.17198161,39.98671458,39.98671458,-75.17198161,"2011","Y"
"3783",858665,"17","3",2011-02-21 12:07:00,2011-02-21,07:07:00,7,201117008007,"2000 BLOCK FEDERAL ST",400,"Aggravated Assault Firearm",-75.17861771,39.93760039,39.93760039,-75.17861771,"2011","Y"
"3784",858683,"16","1",2011-08-28 00:27:00,2011-08-27,20:27:00,20,201116037646,"3500 BLOCK HAMILTON ST",300,"Robbery Firearm",-75.19415728,39.96186118,39.96186118,-75.19415728,"2011","Y"
"3785",860911,"14","4",2011-04-11 21:21:00,2011-04-11,17:21:00,17,201114024922,"8200 BLOCK PICKERING AVE",300,"Robbery Firearm",-75.16941338,40.07864106,40.07864106,-75.16941338,"2011","Y"
"3786",860915,"06","1",2011-08-20 21:27:00,2011-08-20,17:27:00,17,201106043025,"800 BLOCK N BROAD ST",300,"Robbery Firearm",-75.15997907,39.96900436,39.96900436,-75.15997907,"2011","Y"
"3787",858691,"26","3",2011-11-30 02:16:00,2011-11-29,21:16:00,21,201126065944,"1900 BLOCK E ALBERT ST",300,"Robbery Firearm",-75.12462255,39.98728848,39.98728848,-75.12462255,"2011","Y"
"3788",858709,"14","1",2011-08-29 21:11:00,2011-08-29,17:11:00,17,201114064249,"6900 BLOCK E WISTER ST",400,"Aggravated Assault Firearm",-75.15737472,40.05859405,40.05859405,-75.15737472,"2011","Y"
"3789",860922,"25","2",2011-05-18 23:23:00,2011-05-18,19:23:00,19,201125044133,"100 BLOCK E LURAY ST",300,"Robbery Firearm",-75.12452421,40.02073496,40.02073496,-75.12452421,"2011","Y"
"3790",858730,"17","3",2011-10-22 05:44:00,2011-10-22,01:44:00,1,201117051522,"2300 BLOCK GREENWICH ST",400,"Aggravated Assault Firearm",-75.18454717,39.93337779,39.93337779,-75.18454717,"2011","Y"
"3791",858735,"25","1",2011-11-11 01:08:00,2011-11-10,20:08:00,20,201125096635,"1000 BLOCK W ERIE AVE",300,"Robbery Firearm",-75.14431813,40.00836278,40.00836278,-75.14431813,"2011","Y"
"3792",859169,"35","1",2011-10-05 02:44:00,2011-10-04,22:44:00,22,201135073852,"6100 BLOCK N MARSHALL ST",300,"Robbery Firearm",-75.1312862,40.04599398,40.04599398,-75.13128619,"2011","Y"
"3793",860950,"12","3",2011-12-02 02:35:00,2011-12-01,21:35:00,21,201112094559,"1500 BLOCK S 53RD ST",300,"Robbery Firearm",-75.21937359,39.93881901,39.93881901,-75.21937359,"2011","Y"
"3794",858748,"03","3",2011-12-06 03:18:00,2011-12-05,22:18:00,22,201103081227,"1800 BLOCK S 12TH ST",300,"Robbery Firearm",-75.16548541,39.92634258,39.92634257,-75.16548541,"2011","Y"
"3795",858765,"17","3",2011-12-19 03:07:00,2011-12-18,22:07:00,22,201117060211,"2100 BLOCK TITAN ST",300,"Robbery Firearm",-75.18053732,39.93622119,39.93622119,-75.18053732,"2011","Y"
"3796",859183,"17","1",2011-05-21 14:02:00,2011-05-21,10:02:00,10,201117023932,"700 BLOCK S 22ND ST",300,"Robbery Firearm",-75.17910145,39.94285553,39.94285553,-75.17910145,"2011","Y"
"3797",859192,"09","1",2011-05-20 08:27:00,2011-05-20,04:27:00,4,201109022944,"2000 BLOCK CHANCELLOR ST",300,"Robbery Firearm",-75.17588297,39.95011057,39.95011057,-75.17588297,"2011","Y"
"3798",875454,"25","3",2011-09-09 05:00:00,2011-09-09,01:00:00,1,201125078852,"500 BLOCK W INDIANA AVE",400,"Aggravated Assault Firearm",-75.13986762,39.99675265,39.99675265,-75.13986762,"2011","Y"
"3799",887212,"35","1",2011-04-16 23:49:00,2011-04-16,19:49:00,19,201135027386,"N 02ND ST  /  W OLNEY AV",300,"Robbery Firearm",-75.12540368,40.03578293,40.03578293,-75.12540368,"2011","Y"
"3800",888090,"09","2",2011-03-13 03:29:00,2011-03-12,22:29:00,22,201109010783,"N 15TH ST  /  MOUNT VERNON ST",400,"Aggravated Assault Firearm",-75.16265183,39.96469735,39.96469734,-75.16265183,"2011","Y"
"3801",888553,"08","2",2011-01-31 14:01:00,2011-01-31,09:01:00,9,201108004165,"9700 BLOCK E ROOSEVELT BLVD",300,"Robbery Firearm",-75.02215736,40.08718357,40.08718357,-75.02215736,"2011","Y"
"3802",888122,"17","1",2011-03-09 11:00:00,2011-03-09,06:00:00,6,201117010734,"2000 BLOCK FITZWATER ST",300,"Robbery Firearm",-75.17544707,39.94300491,39.94300491,-75.17544707,"2011","Y"
"3803",888569,"03","2",2011-03-16 21:44:00,2011-03-16,17:44:00,17,201103017052,"S 05TH ST  /  MC CLELLAN ST",400,"Aggravated Assault Firearm",-75.15435526,39.92569481,39.92569481,-75.15435526,"2011","Y"
"3804",888570,"25","3",2011-04-09 23:46:00,2011-04-09,19:46:00,19,201125031493,"700 BLOCK E MADISON ST",400,"Aggravated Assault Firearm",-75.11720729,39.99785632,39.99785632,-75.11720729,"2011","Y"
"3805",888579,"22","2",2011-05-18 02:50:00,2011-05-17,22:50:00,22,201122042181,"1900 BLOCK N 22ND ST",300,"Robbery Firearm",-75.17024399,39.98340044,39.98340044,-75.17024399,"2011","Y"
"3806",888582,"16","2",2011-04-30 02:21:00,2011-04-29,22:21:00,22,201116018186,"5100 BLOCK WYALUSING AVE",400,"Aggravated Assault Firearm",-75.22489755,39.96957729,39.96957729,-75.22489755,"2011","Y"
"3807",887705,"12","2",2011-05-31 08:34:00,2011-05-31,04:34:00,4,201112043410,"S 68TH ST  /  COBBS CREEK PKWY",400,"Aggravated Assault Firearm",-75.24349676,39.92697231,39.92697231,-75.24349676,"2011","Y"
"3808",887711,"17","2",2011-02-16 12:15:00,2011-02-16,07:15:00,7,201117007080,"1300 BLOCK S 30TH ST",400,"Aggravated Assault Firearm",-75.19387528,39.93629537,39.93629536,-75.19387528,"2011","Y"
"3809",888150,"19","2",2011-03-08 12:16:00,2011-03-08,07:16:00,7,201119020319,"1200 BLOCK N 52ND ST",400,"Aggravated Assault Firearm",-75.22598956,39.97223142,39.97223142,-75.22598956,"2011","Y"
"3810",888594,"19","2",2011-03-17 04:15:00,2011-03-17,00:15:00,0,201119023594,"5900 BLOCK W GIRARD AVE",300,"Robbery Firearm",-75.23913632,39.96990222,39.96990222,-75.23913633,"2011","Y"
"3811",887305,"35","3",2011-04-03 21:35:00,2011-04-03,17:35:00,17,201135023619,"4900 BLOCK STENTON AVE",400,"Aggravated Assault Firearm",-75.15903516,40.03032605,40.03032604,-75.15903516,"2011","Y"
"3812",887309,"26","1",2011-02-11 02:33:00,2011-02-10,21:33:00,21,201126007715,"2600 BLOCK GERMANTOWN AVE",300,"Robbery Firearm",-75.14831033,39.99151318,39.99151318,-75.14831033,"2011","Y"
"3813",887316,"19","3",2011-05-30 08:34:00,2011-05-30,04:34:00,4,201119048169,"WYNNEFIELD AV  /  GEORGES LA",300,"Robbery Firearm",-75.23231669,39.99182413,39.99182413,-75.23231669,"2011","Y"
"3814",887751,"25","3",2011-02-04 23:59:00,2011-02-04,18:59:00,18,201125010270,"400 BLOCK W CAMBRIA ST",400,"Aggravated Assault Firearm",-75.13767285,39.99493765,39.99493765,-75.13767285,"2011","Y"
"3815",887325,"09","3",2011-04-20 21:17:00,2011-04-20,17:17:00,17,201109017438,"N 17TH ST  /  SPRING GARDEN ST",300,"Robbery Firearm",-75.16625422,39.96299976,39.96299976,-75.16625422,"2011","Y"
"3816",885647,"39","2",2011-08-29 13:50:00,2011-08-29,09:50:00,9,201139050608,"3200 BLOCK N BROAD ST",300,"Robbery Firearm",-75.15255252,40.00319091,40.00319091,-75.15255252,"2011","Y"
"3817",887347,"24","1",2011-04-01 13:28:00,2011-04-01,09:28:00,9,201124024297,"3500 BLOCK JASPER ST",300,"Robbery Firearm",-75.10461371,39.99915599,39.99915599,-75.10461371,"2011","Y"
"3818",887800,"26","2",2011-03-01 00:05:00,2011-02-28,19:05:00,19,201126011550,"1600 BLOCK N MARSHALL ST",400,"Aggravated Assault Firearm",-75.14608206,39.97716857,39.97716857,-75.14608206,"2011","Y"
"3819",887808,"26","3",2011-01-06 22:13:00,2011-01-06,17:13:00,17,201126001061,"2500 BLOCK WEBB ST",400,"Aggravated Assault Firearm",-75.11927557,39.97583001,39.97583001,-75.11927557,"2011","Y"
"3820",885214,"24","1",2011-09-20 03:51:00,2011-09-19,23:51:00,23,201124074316,"1000 BLOCK  E CAYUGA ST",300,"Robbery Firearm",-75.10742919,40.01465652,40.01465652,-75.10742919,"2011","Y"
"3821",885659,"14","1",2011-08-19 21:54:00,2011-08-19,17:54:00,17,201114061652,"2500 BLOCK W CHELTENHAM AVE",300,"Robbery Firearm",-75.16043222,40.07531101,40.07531101,-75.16043222,"2011","Y"
"3822",888255,"01","1",2011-02-01 05:31:00,2011-02-01,00:31:00,0,201101004427,"1800 BLOCK S CARLISLE ST",400,"Aggravated Assault Firearm",-75.17005175,39.92819639,39.92819639,-75.17005175,"2011","Y"
"3823",888256,"12","2",2011-04-04 00:20:00,2011-04-03,20:20:00,20,201112026358,"6400 BLOCK UPLAND ST",400,"Aggravated Assault Firearm",-75.23575859,39.92749902,39.92749902,-75.23575859,"2011","Y"
